"Name","State","Notes","User","Tags","Created","Runtime","Sweep","A_to_B_metrics.dist_A.BoundaryAttack.mean_loss_increase","A_to_B_metrics.dist_A.BoundaryAttack.success_rate","A_to_B_metrics.dist_A.L2FastGradientAttack.mean_loss_increase","A_to_B_metrics.dist_A.L2FastGradientAttack.success_rate","A_to_B_metrics.dist_A.base_success_rate","A_to_B_metrics.dist_B.BoundaryAttack.mean_loss_increase","A_to_B_metrics.dist_B.BoundaryAttack.success_rate","A_to_B_metrics.dist_B.L2FastGradientAttack.mean_loss_increase","A_to_B_metrics.dist_B.L2FastGradientAttack.success_rate","A_to_B_metrics.dist_B.base_success_rate","A_to_B_metris.dist_A.BoundaryAttack.mean_loss_increase","A_to_B_metris.dist_A.BoundaryAttack.success_rate","A_to_B_metris.dist_A.L2FastGradientAttack.mean_loss_increase","A_to_B_metris.dist_A.L2FastGradientAttack.success_rate","A_to_B_metris.dist_B.BoundaryAttack.mean_loss_increase","A_to_B_metris.dist_B.BoundaryAttack.success_rate","A_to_B_metris.dist_B.L2FastGradientAttack.mean_loss_increase","A_to_B_metris.dist_B.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_A.BoundaryAttack.mean_loss_increase","B_to_A_metrics.dist_A.BoundaryAttack.success_rate","B_to_A_metrics.dist_A.L2FastGradientAttack.mean_loss_increase","B_to_A_metrics.dist_A.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_A.base_success_rate","B_to_A_metrics.dist_B.BoundaryAttack.mean_loss_increase","B_to_A_metrics.dist_B.BoundaryAttack.success_rate","B_to_A_metrics.dist_B.L2FastGradientAttack.mean_loss_increase","B_to_A_metrics.dist_B.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_B.base_success_rate","debug_mmd_rbf","debug_mmd_rbf_raw","debug_otdd_approx","debug_otdd_exact","debug_otdd_exact_2","debug_otdd_exact_3","epoch","kde_gaussian_umap_l2","kde_gaussian_umap_tv","kde_pca_kl_approx","kde_umap_kl_approx","lr","lr-SGD","mmd_rbf_pca","mmd_rbf_raw","mmd_rbf_umap","otdd_exact_pca","otdd_exact_raw","otdd_exact_umap","pad_linear_pca","pad_linear_umap","pad_rbf_pca","pad_rbf_umap","train_loss","trainer/global_step","val_acc","val_loss","vulnerability_A.vulnerability_AA_boundary","vulnerability_A.vulnerability_AA_fga","vulnerability_A.vulnerability_AB_boundary","vulnerability_A.vulnerability_AB_fga","vulnerability_B.vulnerability_BA_boundary","vulnerability_B.vulnerability_BA_fga","vulnerability_B.vulnerability_BB_boundary","vulnerability_B.vulnerability_BB_fga","mmd_rbf_inception","otdd_exact_inception","pad_linear_inception","pad_rbf_inception","vulnerability_A.vulnerability_AA_boundary.mean_loss_increase","vulnerability_A.vulnerability_AA_boundary.success_rate","vulnerability_A.vulnerability_AA_fga.mean_loss_increase","vulnerability_A.vulnerability_AA_fga.success_rate","vulnerability_A.vulnerability_AB_boundary.mean_loss_increase","vulnerability_A.vulnerability_AB_boundary.success_rate","vulnerability_A.vulnerability_AB_fga.mean_loss_increase","vulnerability_A.vulnerability_AB_fga.success_rate","vulnerability_B.vulnerability_BA_boundary.mean_loss_increase","vulnerability_B.vulnerability_BA_boundary.success_rate","vulnerability_B.vulnerability_BA_fga.mean_loss_increase","vulnerability_B.vulnerability_BA_fga.success_rate","vulnerability_B.vulnerability_BB_boundary.mean_loss_increase","vulnerability_B.vulnerability_BB_boundary.success_rate","vulnerability_B.vulnerability_BB_fga.mean_loss_increase","vulnerability_B.vulnerability_BB_fga.success_rate"
"rotate-180_5_0_B","finished","-","philswatton","","2023-06-08T12:25:52.000Z","7603800","","","","","","","","","","","","","","","","","","","","0.004766881465911865","0.00951248500496149","0.1317582130432129","0.17835909128189087","841","0.003718405961990357","0.09510086476802826","0.062437236309051514","0.3573487102985382","347","","","","","","","9","0.19190620455190696","0.8168888015925817","8.637723310131154","6.647615759633965","4.513988187682117e-7","0.0000466518174859528","0.0030825511111111092","0.004612812800000032","0.14434613333333335","98.07293701171876","161.7924041748047","19.459087371826172","-0.02400000000000002","1.404","1.8936","1.66","0.01831032522022724","3129","0.7487999796867371","0.8636702299118042","","","","","","","","","0.004709569422222337","238.1182403564453","1.364","1.4648","","","","","","","","","0.011098653078079224","0.1465798020362854","0.29029524326324463","0.9739413857460022","0.01559138298034668","0.06854838877916336","0.6479324102401733","0.9139785170555116"
"rotate-180_5_0_A","finished","-","philswatton","","2023-06-08T12:21:23.000Z","7604064","","0.0009776949882507324","0.061889249831438065","0.038482069969177246","0.28664496541023254","307","0.0031655430793762207","0.009408602491021156","0.09351688623428343","0.16935484111309052","744","","","","","","","","","","","","","","","","","","","","","","","","","9","0.19190620455190696","0.8168888015925817","17.067716310134013","7.082721439756517","4.057231706156017e-7","0.000005550759982211129","0.0030825511111111092","0.004612812800000032","0.14434613333333335","98.07293701171876","161.7924041748047","19.459087371826172","-0.02400000000000002","1.404","1.8936","1.66","0.005975202657282352","9379","0.8530666828155518","0.4946063756942749","","","","","","","","","0.004709569422222337","238.1182403564453","1.364","1.4648","0.023278236389160156","0.05707491189241409","0.7446516752243042","0.9131985902786256","0.01940298080444336","0.1815561950206757","0.32253727316856384","0.971181571483612","","","","","","","",""
"rotate-180_5_1_B","finished","-","philswatton","","2023-06-01T16:29:12.000Z","8194025","","","","","","","","","","","","","","","","","","","","0.001442253589630127","0.0023557126987725496","0.13874095678329468","0.20023557543754575","849","0.0004193782806396485","0.07670454680919647","0.06544896960258484","0.35227271914482117","352","","","","","","","9","0.19288921414419105","0.8289181226545231","9.038944963209907","6.791832187032314","4.513988187682117e-7","0.0000466518174859528","0.003332910577777786","0.00468445866666678","0.14373168924444443","100.37168884277344","163.41323852539062","18.866352081298828","0.02079999999999993","1.4167999999999998","1.904","1.6816","0.01435771957039833","3129","0.7279999852180481","0.972833216190338","","","","","","","","","0.004679992888888984","237.5627593994141","1.4","1.488","","","","","","","","","0.008394569158554077","0.11854103207588196","0.29437360167503357","0.9483282566070556","0.011722683906555176","0.05517241358757019","0.6144696474075317","0.886896550655365"
"rotate-180_4_1_B","finished","-","philswatton","","2023-06-01T16:24:36.000Z","8194261","","","","","","","","","","","","","","","","","","","","0.0018286705017089844","0.010738255456089972","0.09034693241119383","0.1865771859884262","745","0.002091139554977417","0.0625","0.04422879219055176","0.255952388048172","336","","","","","","","9","0.18117480203823655","0.7536943321377984","11.365985886511634","5.151123777387372","4.057231706156017e-7","0.000005550759982211129","0.003254381155555548","0.0049605745777778765","0.11695947093333332","99.3602523803711","163.64370727539062","14.800715446472168","0.0544","1.264","1.9008","1.5416","0.007727666292339563","9379","0.8522666692733765","0.5022437572479248","","","","","","","","","0.004615435377777866","237.73904418945312","1.3352","1.492","","","","","","","","","0.02427235245704651","0.22841225564479828","0.3314898610115051","0.9777158498764038","0.0219038724899292","0.05402299016714096","0.7584151029586792","0.9091954231262208"
"rotate-180_3_2_B","finished","-","philswatton","","2023-06-01T16:24:24.000Z","8457674","","","","","","","","","","","","","","","","","","","","0.006085395812988281","0.01515151560306549","0.17009544372558594","0.24368686974048617","792","-0.0018857717514038088","0.07098765671253204","0.07268980145454407","0.4382716119289398","324","","","","","","","9","0.1782010361999834","0.7402780925347369","10.169160238815412","5.005732927428255","4.128908699385647e-7","4e-7","0.003152012799999999","0.004806348800000082","0.1127364672","98.45484924316406","161.68637084960938","13.230873107910156","-0.03960000000000008","1.1256","1.9616","1.4984","0.02916262485086918","6249","0.8109999895095825","0.6588461399078369","","","","","","","","","0.004624230400000151","236.06202697753903","","","","","","","","","","","0.015854239463806152","0.20172910392284393","0.31664809584617615","0.9913544654846193","0.019756615161895752","0.06947890669107437","0.7082322239875793","0.9230769276618958"
"rotate-180_3_1_B","finished","-","philswatton","","2023-06-01T16:24:16.000Z","8457717","","","","","","","","","","","","","","","","","","","","0.0035721659660339355","0.006165228318423033","0.15724802017211914","0.22441430389881137","811","0.003568977117538452","0.056910570710897446","0.09242671728134157","0.42276424169540405","369","","","","","","","9","0.1841741493842364","0.7727642990188792","10.53525730637653","5.797859029447921","4.128908699385647e-7","4e-7","0.0032738880000000026","0.004810956799999877","0.12513907199999996","97.77433776855467","161.40611267089844","17.92995834350586","-0.005999999999999783","1.2532","1.96","1.5724","0.055318769067525864","6249","0.8073999881744385","0.6701679825782776","","","","","","","","","0.004630323199999786","235.61752319335935","","","","","","","","","","","0.016334980726242065","0.1605633795261383","0.3248109817504883","0.983098566532135","0.019423067569732663","0.07000000029802322","0.6861943602561951","0.8887500166893005"
"rotate-180_5_1_A","finished","-","philswatton","","2023-06-01T16:23:47.000Z","8194344","","0.003194063901901245","0.0547112450003624","0.04418399930000305","0.31003040075302124","329","0.0032118558883666992","0.008275861851871014","0.07873308658599854","0.15310344099998474","725","","","","","","","","","","","","","","","","","","","","","","","","","9","0.19288921414419105","0.8289181226545231","17.502999631801984","7.200004023176572","4.057231706156017e-7","0.000005550759982211129","0.003332910577777786","0.00468445866666678","0.14373168924444443","100.37168884277344","163.41323852539062","18.866352081298828","0.02079999999999993","1.4167999999999998","1.904","1.6816","0.014599200338125227","9379","0.8528000116348267","0.5054594874382019","","","","","","","","","0.004679992888888984","237.5627593994141","1.4","1.488","0.02097928524017334","0.060070671141147614","0.72767174243927","0.8845700621604919","0.019268184900283813","0.16477273404598236","0.3307270109653473","0.96875","","","","","","","",""
"rotate-180_4_0_B","finished","-","philswatton","","2023-06-01T16:22:48.000Z","8194318","","","","","","","","","","","","","","","","","","","","0.00005823373794555664","0.008253094740211964","0.11413979530334473","0.2049518525600433","727","0.0010651051998138428","0.06172839552164078","0.0480753481388092","0.327160507440567","324","","","","","","","9","0.1789417068584826","0.739080442235604","11.08937796354243","4.880592342069971","4.057231706156017e-7","0.000005550759982211129","0.0031527256888888924","0.004798236444444548","0.1110695928888889","99.59678649902344","163.04940795898438","13.60195541381836","-0.01440000000000019","1.1664","1.9152","1.54","0.01613396406173706","9379","0.853866696357727","0.4865723848342895","","","","","","","","","0.004654921955555613","238.25241088867188","1.3672","1.4544","","","","","","","","","0.024506092071533203","0.16939890384674072","0.3379603624343872","0.989071011543274","0.020012199878692627","0.05415162444114685","0.759413480758667","0.9362214207649232"
"rotate-180_4_1_A","finished","-","philswatton","","2023-06-01T16:22:38.000Z","8194373","","0.008118033409118652","0.08077994734048843","0.07324260473251343","0.40111419558525085","359","0.0054512619972229","0.008045976981520653","0.15368187427520752","0.20114941895008087","870","","","","","","","","","","","","","","","","","","","","","","","","","9","0.18117480203823655","0.7536943321377984","14.71056696706846","6.62321675142996","4.513988187682117e-7","0.0000466518174859528","0.003254381155555548","0.0049605745777778765","0.11695947093333332","99.3602523803711","163.64370727539062","14.800715446472168","0.0544","1.264","1.9008","1.5416","0.035688795149326324","3129","0.7287999987602234","0.9229705929756165","","","","","","","","","0.004615435377777866","237.73904418945312","1.3352","1.492","0.0113450288772583","0.042953021824359894","0.623245358467102","0.8872483372688293","0.010541766881942747","0.1190476194024086","0.3064540922641754","0.9553571343421936","","","","","","","",""
"rotate-180_3_0_B","finished","-","philswatton","","2023-06-01T16:21:17.000Z","8457915","","","","","","","","","","","","","","","","","","","","0.002812445163726806","0.008515815250575542","0.20437026023864743","0.2895376980304718","822","0.0013678967952728271","0.0615384615957737","0.07266522943973541","0.42153847217559814","325","","","","","","","9","0.19759744635327575","0.8615395514387157","9.953751728641103","7.032587812563558","4.128908699385647e-7","4e-7","0.003098767999999995","0.004796108799999921","0.14685961279999998","97.95711517333984","161.34127807617188","22.59067153930664","-0.029999999999999805","1.4308","1.9672","1.7364","0.009457835927605627","6249","0.8248000144958496","0.608040452003479","","","","","","","","","0.0046900735999999554","236.83123779296875","","","","","","","","","","","0.018694818019866943","0.15976330637931824","0.32057133316993713","0.973372757434845","0.01643127202987671","0.047029703855514526","0.7161006331443787","0.9183168411254884"
"rotate-180_2_2_B","finished","-","philswatton","","2023-06-01T16:21:15.000Z","8457975","","","","","","","","","","","","","","","","","","","","0.004205882549285889","0.011363636702299118","0.14687484502792358","0.22474747896194455","792","0.002877563238143921","0.10493826866149902","0.060525715351104736","0.3734567761421203","324","","","","","","","9","0.1813913546028532","0.7766942502678095","11.625033828509093","5.640335326792892","4.0322271388504305e-7","4e-7","0.003222134399999993","0.004729753600000164","0.1167756992","98.03832244873048","160.18084716796875","16.111005783081055","0.01200000000000001","1.2308","1.9632","1.556","0.040696289390325546","12499","0.8708000183105469","0.4225986301898956","","","","","","","","","0.004652287999999949","227.0319366455078","","","","","","","","","","","0.01947546005249023","0.19060774147510529","0.326745867729187","0.9779005646705629","0.028338313102722168","0.0567786805331707","0.7627822756767273","0.9165701270103456"
"rotate-180_4_0_A","finished","-","philswatton","","2023-06-01T16:21:06.000Z","8194414","","0.008549988269805908","0.07923497259616852","0.08279317617416382","0.37704917788505554","366","0.002281665802001953","0.010830325074493883","0.13394373655319214","0.1829121559858322","831","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1789417068584826","0.739080442235604","14.206829073162623","6.338294458269005","4.513988187682117e-7","0.0000466518174859528","0.0031527256888888924","0.004798236444444548","0.1110695928888889","99.59678649902344","163.04940795898438","13.60195541381836","-0.01440000000000019","1.1664","1.9152","1.54","0.012113746255636215","3129","0.7268000245094299","0.959065318107605","","","","","","","","","0.004654921955555613","238.25241088867188","1.3672","1.4544","0.013726234436035156","0.04539202153682709","0.6319805383682251","0.9092159271240234","0.008532136678695679","0.12345679104328156","0.2959929406642914","0.9783950448036194","","","","","","","",""
"rotate-180_3_1_A","finished","-","philswatton","","2023-06-01T16:20:38.000Z","8457929","","0.007069498300552368","0.10704225301742554","0.08856824040412903","0.41971829533576965","355","0.0030133724212646484","0.008750000037252903","0.16789114475250244","0.2512499988079071","800","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1841741493842364","0.7727642990188792","16.288385802140155","6.951733741998145","4.128908699385647e-7","4e-7","0.0032738880000000026","0.004810956799999877","0.12513907199999996","97.77433776855467","161.40611267089844","17.92995834350586","-0.005999999999999783","1.2532","1.96","1.5724","0.014660608023405077","6249","0.8194000124931335","0.6304579973220825","","","","","","","","","0.004630323199999786","235.61752319335935","","","0.021085381507873535","0.050554871559143066","0.6959484219551086","0.8902589678764343","0.017182588577270508","0.17073170840740204","0.3369295597076416","0.967479646205902","","","","","","","",""
"rotate-180_3_2_A","finished","-","philswatton","","2023-06-01T16:20:37.000Z","8457895","","0.002313941717147827","0.08933717757463455","0.07620365917682648","0.4265129566192627","347","0.0039215087890625","0.007444168906658888","0.1783202886581421","0.24937964975833893","806","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1782010361999834","0.7402780925347369","15.849179987567291","6.390950263730872","4.128908699385647e-7","4e-7","0.003152012799999999","0.004806348800000082","0.1127364672","98.45484924316406","161.68637084960938","13.230873107910156","-0.03960000000000008","1.1256","1.9616","1.4984","0.03286295011639595","6249","0.8202000260353088","0.6351182460784912","","","","","","","","","0.004624230400000151","236.06202697753903","","","0.02437615394592285","0.0694444477558136","0.6825331449508667","0.8888888955116272","0.014942407608032228","0.14814814925193787","0.2995150685310364","0.9629629850387572","","","","","","","",""
"rotate-180_2_2_A","finished","-","philswatton","","2023-06-01T16:17:37.000Z","8458188","","-0.0013522207736968994","0.08563535660505295","0.0839495062828064","0.4419889450073242","362","0.0028396248817443848","0.005793742835521698","0.17391061782836914","0.22943221032619476","863","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1813913546028532","0.7766942502678095","15.740322238202944","6.985579737470543","4.128908699385647e-7","4e-7","0.003222134399999993","0.004729753600000164","0.1167756992","98.03832244873048","160.18084716796875","16.111005783081055","0.01200000000000001","1.2308","1.9632","1.556","0.03286295011639595","6249","0.8202000260353088","0.6351182460784912","","","","","","","","","0.004652287999999949","227.0319366455078","","","0.024869084358215332","0.06565656512975693","0.6825337409973145","0.8888888955116272","0.016447603702545166","0.18209876120090485","0.2995149791240692","0.9629629850387572","","","","","","","",""
"rotate-180_3_0_A","finished","-","philswatton","","2023-06-01T16:17:36.000Z","8458130","","0.0033832192420959473","0.08579881489276886","0.07455682754516602","0.3846153914928436","338","0.002944767475128174","0.008663366548717022","0.14667993783950806","0.20173268020153048","808","","","","","","","","","","","","","","","","","","","","","","","","","9","0.19759744635327575","0.8615395514387157","15.850776036822662","7.8101300758827055","4.128908699385647e-7","4e-7","0.003098767999999995","0.004796108799999921","0.14685961279999998","97.95711517333984","161.34127807617188","22.59067153930664","-0.029999999999999805","1.4308","1.9672","1.7364","0.006954730488359928","6249","0.8087999820709229","0.6536160707473755","","","","","","","","","0.0046900735999999554","236.83123779296875","","","0.024068117141723633","0.054744526743888855","0.7218455672264099","0.9136252999305724","0.01778620481491089","0.16615384817123413","0.3087175786495209","0.981538474559784","","","","","","","",""
"rotate-180_1_2_B","finished","-","philswatton","","2023-06-01T16:17:30.000Z","8458204","","","","","","","","","","","","","","","","","","","","0.002142488956451416","0.009489917196333408","0.15563279390335083","0.21708184480667111","843","0.011417925357818604","0.12356321513652802","0.0863855630159378","0.43390804529190063","348","","","","","","","9","0.1862303458457093","0.8112457797054051","10.089290733628172","6.224469352307982","4.128908699385647e-7","4e-7","0.0033176192000000035","0.004688588800000115","0.12532771200000004","98.83726501464844","160.29217529296875","19.317405700683594","-0.03840000000000021","1.2852","1.974","1.6348","0.01071576215326786","6249","0.8220000267028809","0.6069413423538208","","","","","","","","","0.004701900799999992","227.24679565429688","","","","","","","","","","","0.017160862684249878","0.16459627449512482","0.3041708171367645","0.9937888383865356","0.02163326740264893","0.05882352963089943","0.7007094621658325","0.9086357951164246"
"rotate-180_2_1_B","finished","-","philswatton","","2023-06-01T16:17:18.000Z","8458194","","","","","","","","","","","","","","","","","","","","0.002161562442779541","0.006165228318423033","0.13605237007141113","0.18742293119430545","811","0.002015739679336548","0.0731707289814949","0.08236885070800781","0.3794037997722626","369","","","","","","","9","0.176374706550172","0.7362590163993333","11.47565522700629","5.216666296985296","4.0322271388504305e-7","4e-7","0.0032255744000000003","0.0049000448000000585","0.11025118720000002","97.49159240722656","160.28053283691406","15.617687225341797","0.02639999999999998","1.1868","1.9568","1.4948","0.016433656215667725","12499","0.8666999936103821","0.440887063741684","","","","","","","","","0.004673228799999984","227.2270050048828","","","","","","","","","","","0.022921383380889893","0.2129870057106018","0.34985285997390747","0.9714285731315612","0.02728956937789917","0.06574394553899765","0.7317309975624084","0.875432550907135"
"rotate-180_2_0_B","finished","-","philswatton","","2023-06-01T16:15:01.000Z","8458318","","","","","","","","","","","","","","","","","","","","0.002817809581756592","0.006082725245505571","0.1428288221359253","0.20802919566631317","822","0.0006691813468933105","0.0953846126794815","0.0686669647693634","0.35384616255760193","325","","","","","","","9","0.1878914818806491","0.8181532688323003","11.758510168935334","6.32738161737212","4.0322271388504305e-7","4e-7","0.003251308800000005","0.00485734399999993","0.13004635520000002","98.07965087890624","160.42153930664062","19.18298721313477","-0.0019999999999997797","1.2788","1.9676","1.6792","0.036445774137973785","12499","0.8755999803543091","0.4035075902938843","","","","","","","","","0.004672204799999857","227.31475830078125","","","","","","","","","","","0.019279658794403076","0.17765043675899506","0.32940176129341125","0.9885386824607848","0.025215506553649902","0.06924882531166077","0.7599092125892639","0.9166666865348816"
"rotate-180_2_1_A","finished","-","philswatton","","2023-06-01T16:13:31.000Z","8458415","","0.009812414646148682","0.08311688154935837","0.09006622433662415","0.40779221057891846","385","0.0031681060791015625","0.009227219969034197","0.17460012435913086","0.2272202968597412","867","","","","","","","","","","","","","","","","","","","","","","","","","9","0.176374706550172","0.7362590163993333","15.70140986397596","6.7354361965492755","4.128908699385647e-7","4e-7","0.0032255744000000003","0.0049000448000000585","0.11025118720000002","97.49159240722656","160.28053283691406","15.617687225341797","0.02639999999999998","1.1868","1.9568","1.4948","0.014660608023405077","6249","0.8194000124931335","0.6304579973220825","","","","","","","","","0.004673228799999984","227.2270050048828","","","0.02191990613937378","0.0628853291273117","0.6959483623504639","0.8902589678764343","0.019816428422927856","0.16531164944171906","0.33692964911460876","0.967479646205902","","","","","","","",""
"rotate-180_1_0_B","finished","-","philswatton","","2023-06-01T16:12:43.000Z","8458460","","","","","","","","","","","","","","","","","","","","0.005072593688964844","0.008225616998970509","0.16705596446990967","0.21034078299999237","851","0.006606251001358032","0.10511363297700882","0.0980614721775055","0.46590909361839294","352","","","","","","","9","0.1788050997810775","0.7657888418074159","10.11881610949388","5.23595843839032","4.128908699385647e-7","4e-7","0.003215414399999998","0.004874137599999884","0.1129093952","97.29591369628906","160.56930541992188","14.679213523864746","-0.016799999999999926","1.0948","1.9696","1.5584","0.007316446397453547","6249","0.8068000078201294","0.6595908403396606","","","","","","","","","0.004679628799999946","226.6436462402344","","","","","","","","","","","0.017915695905685425","0.1823529452085495","0.31864961981773376","0.9764705896377563","0.019836068153381348","0.054811205714941025","0.7177075743675232","0.9183921813964844"
"rotate-180_0_2_B","finished","-","philswatton","","2023-06-01T16:12:17.000Z","8458623","","","","","","","","","","","","","","","","","","","","0.0055394768714904785","0.004602991975843906","0.17186850309371948","0.20943613350391388","869","0.004547923803329468","0.10256410390138626","0.09131866693496704","0.4245014190673828","351","","","","","","","9","0.17404686513328277","0.7489276906428018","11.375437624946436","5.39743622951233","4.0322271388504305e-7","4e-7","0.0032355232","0.004769587199999981","0.1080046784","97.05014038085938","158.64256286621094","14.608253479003906","0.038799999999999946","1.1372","1.978","1.5046","0.023221276700496674","12499","0.8741999864578247","0.4103817343711853","","","","","","","","","0.0046668288000002445","222.68121337890625","","","","","","","","","","","0.027140796184539795","0.2513812184333801","0.3278340995311737","0.988950252532959","0.029046833515167236","0.06690140813589096","0.754258930683136","0.922535240650177"
"rotate-180_0_0_B","finished","-","philswatton","","2023-06-01T16:12:02.000Z","8458659","","","","","","","","","","","","","","","","","","","","0.004514813423156738","0.01033295039087534","0.1810305118560791","0.20895522832870483","871","0.0068826377391815186","0.1024930775165558","0.11456987261772156","0.4736842215061188","361","","","","","","","9","0.1759263777121557","0.7607550885056986","11.375428704884632","5.592300798039036","4.0322271388504305e-7","4e-7","0.0032362464000000035","0.004825088000000033","0.1101085376","96.85348510742188","158.61375427246094","16.824230194091797","0.08479999999999999","1.1944","1.983","1.5534","0.006175441667437553","12499","0.8765000104904175","0.39857861399650574","","","","","","","","","0.004648550400000007","222.0227203369141","","","","","","","","","","","0.024979621171951297","0.18994413316249847","0.3259970247745514","0.9720670580863952","0.025375425815582275","0.047508690506219864","0.765290379524231","0.9119350910186768"
"rotate-180_0_1_B","finished","-","philswatton","","2023-06-01T16:11:47.000Z","8458684","","","","","","","","","","","","","","","","","","","","0.005262196063995361","0.00923787523061037","0.1671958565711975","0.20554272830486295","866","0.01285785436630249","0.1156812310218811","0.11305388808250429","0.45501285791397095","389","","","","","","","9","0.17972761260352238","0.7848092432298965","11.37542518850182","5.94951613728673","4.0322271388504305e-7","4e-7","0.0032362399999999944","0.004837376000000004","0.1157400832","96.99645233154295","158.10955810546875","16.53748321533203","-0.011400000000000077","1.2096","1.978","1.6028","0.06438654661178589","12499","0.8723999857902527","0.4267735481262207","","","","","","","","","0.004661503999999983","222.62408447265625","","","","","","","","","","","0.022957026958465576","0.2196382433176041","0.35286983847618103","0.979328155517578","0.028817832469940186","0.07258064299821854","0.729475736618042","0.8686636090278625"
"rotate-180_1_2_A","finished","-","philswatton","","2023-06-01T16:11:44.000Z","8458545","","-0.002008289098739624","0.07453416287899017","0.05791082978248596","0.33850932121276855","322","0.005079865455627441","0.008760951459407806","0.12244611978530884","0.19899874925613403","799","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1862303458457093","0.8112457797054051","17.77661424791819","7.227278489208515","4.0322271388504305e-7","4e-7","0.0033176192000000035","0.004688588800000115","0.12532771200000004","98.83726501464844","160.29217529296875","19.317405700683594","-0.03840000000000021","1.2852","1.974","1.6348","0.06447287648916245","12499","0.8766000270843506","0.4155177772045135","","","","","","","","","0.004701900799999992","227.24679565429688","","","0.028920888900756836","0.06998813897371292","0.7461243271827698","0.909845769405365","0.031085044145584103","0.25","0.3233526945114136","0.9798850417137146","","","","","","","",""
"rotate-180_2_0_A","finished","-","philswatton","","2023-06-01T16:11:24.000Z","8458529","","0.003656327724456787","0.07736389338970184","0.0821651816368103","0.3925501406192779","349","0.003843843936920166","0.009389671497046947","0.1596786379814148","0.19718310236930847","852","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1878914818806491","0.8181532688323003","15.903405341400504","7.485306836064904","4.128908699385647e-7","4e-7","0.003251308800000005","0.00485734399999993","0.13004635520000002","98.07965087890624","160.42153930664062","19.18298721313477","-0.0019999999999997797","1.2788","1.9676","1.6792","0.006954730488359928","6249","0.8087999820709229","0.6536160707473755","","","","","","","","","0.004672204799999857","227.31475830078125","","","0.023963749408721924","0.05961070582270622","0.7218459844589233","0.9136252999305724","0.016512930393218994","0.17230768501758575","0.3087175488471985","0.981538474559784","","","","","","","",""
"grayscale_5_2_B","finished","-","philswatton","","2023-06-01T16:10:15.000Z","8195038","","","","","","","","","","","","","","","","","","","","0.009097516536712646","0.02055622823536396","0.33037281036376953","0.4195888638496399","827","0.009200453758239746","0.023166023194789886","0.367778480052948","0.5186614990234375","777","","","","","","","9","0.16005350808501545","0.6180183665253124","12.616113746087002","3.0287461920518233","4.513988187682117e-7","0.0000466518174859528","0.004323751288888886","0.0010131797333332582","0.06378901617777778","101.58145141601562","134.2347869873047","4.352817535400391","0.07200000000000006","0.5112000000000001","1.9392","1.272","0.019495520740747452","3129","0.7268000245094299","0.994709849357605","","","","","","","","","0.022095638755555536","239.73171997070312","1.9184","1.932","","","","","","","","","0.02095651626586914","0.07464788854122162","0.6238881349563599","0.928169012069702","0.021010518074035645","0.07223796099424362","0.6189374327659607","0.9178470373153688"
"grayscale_5_1_B","finished","-","philswatton","","2023-06-01T16:08:44.000Z","8195135","","","","","","","","","","","","","","","","","","","","0.005640745162963867","0.017667844891548157","0.3214872479438782","0.38987043499946594","849","0.012768208980560304","0.01858736015856266","0.36816081404685974","0.4733581244945526","807","","","","","","","9","0.16104028670572915","0.6279852826469822","12.77850882994006","3.4547843760922174","4.513988187682117e-7","0.0000466518174859528","0.004348232177777779","0.0010523989333333097","0.06903197511111112","101.4392547607422","133.81124877929688","5.008543014526367","0.06000000000000005","0.4376","1.9392","1.2888","0.011422306299209596","3129","0.7156000137329102","1.0842549800872805","","","","","","","","","0.021792654222222207","238.44851684570312","1.9256","1.936","","","","","","","","","0.0195080041885376","0.04721030220389366","0.6115292310714722","0.905579388141632","0.018826305866241455","0.04885057359933853","0.6107643842697144","0.897988498210907"
"rotate-180_1_0_A","finished","-","philswatton","","2023-06-01T16:05:46.000Z","8458871","","0.002129167318344116","0.07941176742315292","0.08300836384296417","0.4000000059604645","340","0.0026212334632873535","0.00365408044308424","0.16203683614730835","0.23142509162425995","821","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1788050997810775","0.7657888418074159","17.624159719243007","6.506937419541215","4.0322271388504305e-7","4e-7","0.003215414399999998","0.004874137599999884","0.1129093952","97.29591369628906","160.56930541992188","14.679213523864746","-0.016799999999999926","1.0948","1.9696","1.5584","0.056671690195798874","12499","0.8716999888420105","0.4251205027103424","","","","","","","","","0.004679628799999946","226.6436462402344","","","0.027593791484832764","0.0493537001311779","0.7665346264839172","0.9294947385787964","0.028929531574249268","0.22727273404598236","0.3299599885940552","0.9829545617103576","","","","","","","",""
